organism,SMAG,taxlevel,breakpoints,cor_md5sum1,cor_md5sum2,cor_md5sum3,cor_md5sum4,cor_md5sum5,cor_md5sum6,cor_md5sum7,cor_md5sum8,cor_md5sum9,cor_md5sum10,organism,SMAG,taxlevel,breakpoints,rho_md5sum1,rho_md5sum2,rho_md5sum3,rho_md5sum4,rho_md5sum5,rho_md5sum6,rho_md5sum7,rho_md5sum8,rho_md5sum9,rho_md5sum10
New_Chrysophyceae,TARA_ARC_108_MAG_00224,taxogroup_1,NA NA NA NA NA NA NA NA,548387ad489fab49c1d2a4c59e12012cf6e6a238,,,,,,,,,,New_Chrysophyceae,TARA_ARC_108_MAG_00224,taxogroup_1,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_ARC_108_MAG_00224,taxogroup_2,1 NA NA NA NA,a00b0e970321103e2fb5d69530d07a51d46426bb,,,,,,,,,,New_Chrysophyceae,TARA_ARC_108_MAG_00224,taxogroup_2,NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_ARC_108_MAG_00234,taxogroup_1,NA NA NA NA NA NA NA NA NA,a00b0e970321103e2fb5d69530d07a51d46426bb,,,,,,,,,,New_Chrysophyceae,TARA_ARC_108_MAG_00234,taxogroup_1,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_ARC_108_MAG_00234,taxogroup_2,NA NA NA NA NA NA,a00b0e970321103e2fb5d69530d07a51d46426bb,,,,,,,,,,New_Chrysophyceae,TARA_ARC_108_MAG_00234,taxogroup_2,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_ARC_108_MAG_00261,taxogroup_1,NA NA NA NA NA NA NA NA,a00b0e970321103e2fb5d69530d07a51d46426bb,,,,,,,,,,New_Chrysophyceae,TARA_ARC_108_MAG_00261,taxogroup_1,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_ARC_108_MAG_00261,taxogroup_2,1 NA NA NA NA,da2f3c885f49c7413ee37fd25ff58b5e58ef5f79,,,,,,,,,,New_Chrysophyceae,TARA_ARC_108_MAG_00261,taxogroup_2,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_ION_45_MAG_00170,taxogroup_1,NA NA NA NA NA NA NA NA,da2f3c885f49c7413ee37fd25ff58b5e58ef5f79,,,,,,,,,,New_Chrysophyceae,TARA_ION_45_MAG_00170,taxogroup_1,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_ION_45_MAG_00170,taxogroup_2,NA NA 3 NA NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_ION_45_MAG_00170,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_ION_45_MAG_00194,taxogroup_1,NA NA NA NA NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_ION_45_MAG_00194,taxogroup_1,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_ION_45_MAG_00194,taxogroup_2,NA NA NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_ION_45_MAG_00194,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00362,taxogroup_1,NA NA NA NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00362,taxogroup_1,NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00362,taxogroup_2,1 NA NA NA NA NA NA NA,9beeed1beefaf03cfabb0f4c9c6c28dae0672ecd,,,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00362,taxogroup_2,NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00389,taxogroup_1,NA NA 3 NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,bb97a4aaa0cf834ccb61500426c54b609420828f,99cf3197aee3c1159daf2f1b4cd2deb04c09038a,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00389,taxogroup_1,NA NA NA NA NA NA NA NA NA,6ee48724ae23a0bba0a7585324a82fdb65edd2ca,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00389,taxogroup_2,NA 2 3 NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,bb97a4aaa0cf834ccb61500426c54b609420828f,9beeed1beefaf03cfabb0f4c9c6c28dae0672ecd,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00389,taxogroup_2,1 NA NA NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00398,taxogroup_1,1 NA NA NA NA NA NA NA NA,99cf3197aee3c1159daf2f1b4cd2deb04c09038a,,,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00398,taxogroup_1,NA NA NA NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00398,taxogroup_2,NA NA 3 NA NA NA NA NA NA,9beeed1beefaf03cfabb0f4c9c6c28dae0672ecd,bb97a4aaa0cf834ccb61500426c54b609420828f,54b27f44e859e0894d3d589f321cc7b363342d1b,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00398,taxogroup_2,NA NA NA NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00407,taxogroup_1,NA NA NA NA NA NA NA NA NA,9beeed1beefaf03cfabb0f4c9c6c28dae0672ecd,bb97a4aaa0cf834ccb61500426c54b609420828f,54b27f44e859e0894d3d589f321cc7b363342d1b,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00407,taxogroup_1,NA NA NA NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00407,taxogroup_2,NA NA NA NA NA NA NA NA,9beeed1beefaf03cfabb0f4c9c6c28dae0672ecd,bb97a4aaa0cf834ccb61500426c54b609420828f,54b27f44e859e0894d3d589f321cc7b363342d1b,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00407,taxogroup_2,NA NA NA NA NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00415,taxogroup_1,NA NA NA NA NA NA NA,9beeed1beefaf03cfabb0f4c9c6c28dae0672ecd,bb97a4aaa0cf834ccb61500426c54b609420828f,54b27f44e859e0894d3d589f321cc7b363342d1b,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00415,taxogroup_1,NA NA NA NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00415,taxogroup_2,NA NA NA NA NA NA NA NA,9beeed1beefaf03cfabb0f4c9c6c28dae0672ecd,bb97a4aaa0cf834ccb61500426c54b609420828f,54b27f44e859e0894d3d589f321cc7b363342d1b,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00415,taxogroup_2,NA NA NA NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00422,taxogroup_1,NA NA NA NA NA NA NA,9beeed1beefaf03cfabb0f4c9c6c28dae0672ecd,bb97a4aaa0cf834ccb61500426c54b609420828f,54b27f44e859e0894d3d589f321cc7b363342d1b,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00422,taxogroup_1,NA NA NA NA NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00422,taxogroup_2,NA NA NA NA NA NA NA NA NA,9beeed1beefaf03cfabb0f4c9c6c28dae0672ecd,bb97a4aaa0cf834ccb61500426c54b609420828f,54b27f44e859e0894d3d589f321cc7b363342d1b,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00422,taxogroup_2,NA NA NA NA NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00428,taxogroup_1,NA NA NA NA NA NA NA NA,9beeed1beefaf03cfabb0f4c9c6c28dae0672ecd,bb97a4aaa0cf834ccb61500426c54b609420828f,54b27f44e859e0894d3d589f321cc7b363342d1b,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00428,taxogroup_1,NA NA NA NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00428,taxogroup_2,NA NA 3 NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00428,taxogroup_2,NA NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00434,taxogroup_1,NA NA NA NA NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00434,taxogroup_1,NA NA NA NA NA NA NA NA,58bc4a02c70a194f48568a49b4f87072cc44fcb3,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00434,taxogroup_2,NA NA NA NA NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00434,taxogroup_2,1 NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00470,taxogroup_1,NA NA NA NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00470,taxogroup_1,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Chrysophyceae,TARA_MED_95_MAG_00470,taxogroup_2,NA NA NA NA NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_MED_95_MAG_00470,taxogroup_2,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Chrysophyceae,TARA_PSE_93_MAG_00214,taxogroup_1,NA NA NA NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_PSE_93_MAG_00214,taxogroup_1,NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Chrysophyceae,TARA_PSE_93_MAG_00214,taxogroup_2,NA NA NA NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_PSE_93_MAG_00214,taxogroup_2,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Chrysophyceae,TARA_RED_2018_MAG_00112,taxogroup_1,NA NA NA NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_RED_2018_MAG_00112,taxogroup_1,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Chrysophyceae,TARA_RED_2018_MAG_00112,taxogroup_2,NA NA NA NA NA NA NA NA,058c8b2b09d23a845e3be904e0ff0f8b7937d3f6,ebf991d3805d6cec1bb2fce3a608fae8f2159756,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,New_Chrysophyceae,TARA_RED_2018_MAG_00112,taxogroup_2,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Ciliophora_01,TARA_ARC_108_MAG_00299,supergroup,1 NA NA NA NA NA NA NA NA,8cf83fae3684c0110d9ad6456da506413293fb80,,,,,,,,,,New_Ciliophora_01,TARA_ARC_108_MAG_00299,supergroup,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Ciliophora_01,TARA_ARC_108_MAG_00299,taxogroup_1,1 NA NA NA NA NA NA NA,8cf83fae3684c0110d9ad6456da506413293fb80,,,,,,,,,,New_Ciliophora_01,TARA_ARC_108_MAG_00299,taxogroup_1,NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Ciliophora_01,TARA_ARC_108_MAG_00305,supergroup,NA NA NA NA NA NA NA NA,8cf83fae3684c0110d9ad6456da506413293fb80,,,,,,,,,,New_Ciliophora_01,TARA_ARC_108_MAG_00305,supergroup,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Ciliophora_01,TARA_ARC_108_MAG_00305,taxogroup_1,NA 2 NA NA NA NA NA NA,11d077bddd2db93e1611ee603203a786e0be59ac,60f2f7aa9b86f44e8738426430c0480a9e002b52,,,,,,,,,New_Ciliophora_01,TARA_ARC_108_MAG_00305,taxogroup_1,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Cyrtolophosidida_01,TARA_ARC_108_MAG_00274,taxogroup_2,NA NA NA NA NA NA NA NA NA,11d077bddd2db93e1611ee603203a786e0be59ac,60f2f7aa9b86f44e8738426430c0480a9e002b52,,,,,,,,,New_Cyrtolophosidida_01,TARA_ARC_108_MAG_00274,taxogroup_2,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Cyrtolophosidida_01,TARA_ARC_108_MAG_00274,taxogroup_middle,NA NA NA NA NA,11d077bddd2db93e1611ee603203a786e0be59ac,60f2f7aa9b86f44e8738426430c0480a9e002b52,,,,,,,,,New_Cyrtolophosidida_01,TARA_ARC_108_MAG_00274,taxogroup_middle,NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Cyrtolophosidida_01,TARA_ARC_108_MAG_00306,taxogroup_2,NA NA NA NA NA NA NA NA NA,11d077bddd2db93e1611ee603203a786e0be59ac,60f2f7aa9b86f44e8738426430c0480a9e002b52,,,,,,,,,New_Cyrtolophosidida_01,TARA_ARC_108_MAG_00306,taxogroup_2,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Cyrtolophosidida_01,TARA_ARC_108_MAG_00306,taxogroup_middle,NA NA NA NA NA,11d077bddd2db93e1611ee603203a786e0be59ac,60f2f7aa9b86f44e8738426430c0480a9e002b52,,,,,,,,,New_Cyrtolophosidida_01,TARA_ARC_108_MAG_00306,taxogroup_middle,NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Cyrtolophosidida_01,TARA_IOS_50_MAG_00155,taxogroup_2,NA NA NA NA NA NA NA NA,11d077bddd2db93e1611ee603203a786e0be59ac,60f2f7aa9b86f44e8738426430c0480a9e002b52,,,,,,,,,New_Cyrtolophosidida_01,TARA_IOS_50_MAG_00155,taxogroup_2,NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Cyrtolophosidida_01,TARA_IOS_50_MAG_00155,taxogroup_middle,NA NA NA NA NA,11d077bddd2db93e1611ee603203a786e0be59ac,60f2f7aa9b86f44e8738426430c0480a9e002b52,,,,,,,,,New_Cyrtolophosidida_01,TARA_IOS_50_MAG_00155,taxogroup_middle,NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Cyrtolophosidida_01,TARA_SOC_28_MAG_00066,taxogroup_2,NA NA NA NA NA NA,11d077bddd2db93e1611ee603203a786e0be59ac,60f2f7aa9b86f44e8738426430c0480a9e002b52,,,,,,,,,New_Cyrtolophosidida_01,TARA_SOC_28_MAG_00066,taxogroup_2,NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Cyrtolophosidida_01,TARA_SOC_28_MAG_00066,taxogroup_middle,NA NA NA,11d077bddd2db93e1611ee603203a786e0be59ac,60f2f7aa9b86f44e8738426430c0480a9e002b52,,,,,,,,,New_Cyrtolophosidida_01,TARA_SOC_28_MAG_00066,taxogroup_middle,NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Haptophyta_01,TARA_AON_82_MAG_00299,supergroup,NA NA NA NA NA NA NA NA NA,11d077bddd2db93e1611ee603203a786e0be59ac,60f2f7aa9b86f44e8738426430c0480a9e002b52,,,,,,,,,New_Haptophyta_01,TARA_AON_82_MAG_00299,supergroup,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Haptophyta_01,TARA_AOS_82_MAG_00142,supergroup,NA 2 NA NA NA NA NA NA NA,25f86d35cff8bbb4ef09e154e0684425995ec90f,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,New_Haptophyta_01,TARA_AOS_82_MAG_00142,supergroup,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Haptophyta_01,TARA_ION_45_MAG_00152,supergroup,NA 2 NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,New_Haptophyta_01,TARA_ION_45_MAG_00152,supergroup,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Haptophyta_01,TARA_IOS_50_MAG_00134,supergroup,NA 2 NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,New_Haptophyta_01,TARA_IOS_50_MAG_00134,supergroup,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Haptophyta_01,TARA_MED_95_MAG_00439,supergroup,NA NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,New_Haptophyta_01,TARA_MED_95_MAG_00439,supergroup,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Haptophyta_01,TARA_MED_95_MAG_00515,supergroup,NA NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,New_Haptophyta_01,TARA_MED_95_MAG_00515,supergroup,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Haptophyta_01,TARA_PON_109_MAG_00231,supergroup,NA NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,New_Haptophyta_01,TARA_PON_109_MAG_00231,supergroup,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Haptophyta_01,TARA_PSE_93_MAG_00224,supergroup,NA NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,New_Haptophyta_01,TARA_PSE_93_MAG_00224,supergroup,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Haptophyta_01,TARA_PSW_86_MAG_00287,supergroup,1 NA NA NA NA NA NA NA NA,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,,New_Haptophyta_01,TARA_PSW_86_MAG_00287,supergroup,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_Haptophyta_01,TARA_RED_19_MAG_00042,supergroup,NA NA NA NA NA NA NA NA NA,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,,New_Haptophyta_01,TARA_RED_19_MAG_00042,supergroup,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_MALV-I_01,TARA_ARC_108_MAG_00236,taxogroup_1,NA NA NA NA NA NA NA NA,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,,New_MALV-I_01,TARA_ARC_108_MAG_00236,taxogroup_1,NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_MALV-I_01,TARA_ARC_108_MAG_00236,taxogroup_2,NA NA NA NA NA NA NA NA,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,,New_MALV-I_01,TARA_ARC_108_MAG_00236,taxogroup_2,NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_MAST-4,Metagenome_centric_SAG_TOSAG00_10,taxogroup_1,NA NA NA NA NA NA NA NA NA,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,,New_MAST-4,Metagenome_centric_SAG_TOSAG00_10,taxogroup_1,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_MAST-4,Metagenome_centric_SAG_TOSAG00_10,taxogroup_2,NA NA NA NA NA NA,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,,New_MAST-4,Metagenome_centric_SAG_TOSAG00_10,taxogroup_2,NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_MAST-4,Metagenome_centric_SAG_TOSAG00_13,taxogroup_1,NA NA NA NA NA NA NA NA NA,25f86d35cff8bbb4ef09e154e0684425995ec90f,,,,,,,,,,New_MAST-4,Metagenome_centric_SAG_TOSAG00_13,taxogroup_1,NA NA NA NA NA NA NA NA NA,d6de7b95464c7c4aab7c56d966d34059fed8a9fd,,,,,,,,,
New_MAST-4,Metagenome_centric_SAG_TOSAG00_13,taxogroup_2,1 2 NA NA 5 NA NA NA,20946f50fca1c8c0dc64e9b2a1a2951076c8ffbc,e42a3277b33221b37e3d2081c1a676214a3fcffc,3b1acc7c8e6fe4b46dd3e46310c02af1276f2bb6,72d95572bdd12010205587e604b6e7e362d3d3db,73c8b0d87770d7f1bf8649d78df5de560383143b,,,,,,New_MAST-4,Metagenome_centric_SAG_TOSAG00_13,taxogroup_2,1 2 NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,Metagenome_centric_SAG_TOSAG23_28,taxogroup_1,NA NA NA NA NA NA NA NA NA,20946f50fca1c8c0dc64e9b2a1a2951076c8ffbc,e42a3277b33221b37e3d2081c1a676214a3fcffc,3b1acc7c8e6fe4b46dd3e46310c02af1276f2bb6,72d95572bdd12010205587e604b6e7e362d3d3db,73c8b0d87770d7f1bf8649d78df5de560383143b,,,,,,New_MAST-4,Metagenome_centric_SAG_TOSAG23_28,taxogroup_1,NA NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,Metagenome_centric_SAG_TOSAG23_28,taxogroup_2,1 2 NA NA NA,4b71d7c63c992a0fde5d2394195cb5f61dceef73,f37be9188bbb84e6bb1f025f0956235da26d376a,,,,,,,,,New_MAST-4,Metagenome_centric_SAG_TOSAG23_28,taxogroup_2,NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,Metagenome_centric_SAG_TOSAG23_29,taxogroup_1,NA NA NA NA NA NA NA NA NA,4b71d7c63c992a0fde5d2394195cb5f61dceef73,f37be9188bbb84e6bb1f025f0956235da26d376a,,,,,,,,,New_MAST-4,Metagenome_centric_SAG_TOSAG23_29,taxogroup_1,NA NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,Metagenome_centric_SAG_TOSAG23_29,taxogroup_2,1 2 NA NA NA,4b71d7c63c992a0fde5d2394195cb5f61dceef73,f37be9188bbb84e6bb1f025f0956235da26d376a,,,,,,,,,New_MAST-4,Metagenome_centric_SAG_TOSAG23_29,taxogroup_2,NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
